customer_id,first_name,last_name,age,region,state,annual_income,income_class,tax_bracket,credit_score,debt_to_income_ratio,loan_amount,loan_term_months,base_interest_rate,risk_adjusted_interest_rate,loan_purpose,employment_status,delinquency_history,existing_mortgages,has_co_signer,property_type,property_value,ltv_ratio,application_status
CUST0149,Ethan,Lopez,50,Southwest,AZ,319910,Affluent,32%,590,18%,479276,180,7.26,7.42,Primary Home Purchase,Unemployed,1 late,2,False,Multi-Family,378871,126.5%,Pending
CUST0150,Marcus,Khan,68,South,GA,224718,Affluent,32%,707,33%,118926,180,4.67,4.63,Auto Loan,Full-Time,1 late,1,False,N/A,0,0%,Rejected
CUST0151,Emily,Patel,24,West,CO,297613,Affluent,32%,702,47%,411278,120,6.69,6.93,Investment Property,Self-Employed,2+ delinquencies,0,False,N/A,0,0%,Approved
CUST0152,Ryan,Khan,33,Southwest,OK,158046,Upper Middle,24%,717,28%,691147,360,7.33,7.19,Refinance,Unemployed,None,0,False,N/A,0,0%,Pending
CUST0153,Sophia,Bennett,69,Midwest,IL,167469,Upper Middle,24%,637,20%,103072,360,5.34,5.54,Primary Home Purchase,Self-Employed,1 late,2,False,Condo,817266,12.61%,Approved
CUST0154,Mia,Bennett,44,West,WA,282164,Affluent,32%,589,40%,200787,180,7.28,7.88,Refinance,Self-Employed,None,0,False,Single Family,1010997,19.86%,Pending
CUST0155,Daniel,Singh,65,Northeast,NJ,162503,Upper Middle,24%,625,44%,714917,360,5.11,5.79,Auto Loan,Part-Time,1 late,1,True,Condo,350040,204.24%,Approved
CUST0156,Olivia,Chen,62,Southwest,OK,163715,Upper Middle,24%,769,35%,883731,180,5.85,5.55,Investment Property,Part-Time,2+ delinquencies,2,False,Townhouse,146707,602.38%,Rejected
CUST0157,Mia,Chen,32,South,NC,141487,Upper Middle,24%,661,51%,461961,120,5.15,5.47,Investment Property,Self-Employed,1 late,0,False,Single Family,360466,128.16%,Rejected
CUST0158,Ryan,Brown,63,Northeast,NY,382680,Affluent,32%,680,18%,141006,180,4.4,4.06,Refinance,Self-Employed,None,0,False,N/A,0,0%,Approved
CUST0159,Ryan,Brown,54,Northeast,PA,336773,Affluent,32%,696,31%,510385,180,5.02,4.94,Refinance,Full-Time,1 late,0,True,Condo,618645,82.5%,Approved
CUST0160,Olivia,Chen,40,Midwest,IL,99286,Middle,22%,605,26%,124071,360,6.31,6.63,Auto Loan,Self-Employed,1 late,2,False,Townhouse,704446,17.61%,Approved
CUST0161,Noah,Turner,22,South,GA,39283,Lower,12%,733,29%,253127,120,6.97,6.85,Auto Loan,Unemployed,1 late,2,True,Single Family,611111,41.42%,Pending
CUST0162,Aisha,Kim,32,Northeast,NJ,305709,Affluent,32%,563,47%,493945,360,4.47,5.21,Auto Loan,Self-Employed,None,2,False,Townhouse,1030162,47.95%,Approved
CUST0163,Ryan,Jones,36,South,NC,152775,Upper Middle,24%,816,50%,369972,120,5.41,5.41,Primary Home Purchase,Self-Employed,2+ delinquencies,1,False,Condo,1110697,33.31%,Pending
CUST0164,Olivia,Turner,65,Midwest,IL,95794,Middle,22%,802,54%,421616,120,4.15,4.23,Auto Loan,Full-Time,2+ delinquencies,0,False,Townhouse,475807,88.61%,Approved
CUST0165,Marcus,Lopez,46,West,CA,149052,Upper Middle,24%,681,18%,83691,180,8.41,8.07,Investment Property,Self-Employed,2+ delinquencies,0,True,Townhouse,319968,26.16%,Approved
CUST0166,Sophia,Kim,54,West,OR,176108,Upper Middle,24%,784,52%,145665,180,7.2,7.24,Auto Loan,Full-Time,2+ delinquencies,1,True,Multi-Family,1286123,11.33%,Approved
CUST0167,Mia,Jones,68,Midwest,WI,42763,Lower,12%,805,40%,479332,180,4.45,4.25,Primary Home Purchase,Self-Employed,1 late,0,True,Condo,1330617,36.02%,Rejected
CUST0168,Daniel,Singh,40,Northeast,NY,216987,Upper Middle,24%,658,44%,483934,360,6.85,7.53,Auto Loan,Full-Time,1 late,1,True,Multi-Family,203950,237.28%,Rejected
CUST0169,Mia,Chen,73,Southwest,AZ,51447,Lower Middle,15%,766,37%,796111,360,5.53,5.27,Refinance,Full-Time,2+ delinquencies,1,True,N/A,0,0%,Rejected
CUST0170,Ethan,Patel,34,Southwest,NM,216339,Upper Middle,24%,558,23%,553650,120,8.04,8.3,Investment Property,Full-Time,1 late,2,True,Townhouse,722650,76.61%,Pending
CUST0171,Mia,Khan,66,Southwest,AZ,104567,Middle,22%,709,49%,752098,180,7.61,7.89,Investment Property,Unemployed,None,0,False,Condo,1163094,64.66%,Pending
CUST0172,Marcus,Kim,58,Midwest,MI,269017,Affluent,32%,794,23%,502891,120,8.33,7.79,Investment Property,Full-Time,2+ delinquencies,2,True,Multi-Family,1469330,34.23%,Rejected
CUST0173,Mia,Bennett,24,West,CA,73472,Lower Middle,15%,805,23%,896143,120,6.11,5.57,Primary Home Purchase,Part-Time,2+ delinquencies,0,True,Single Family,571450,156.82%,Pending
CUST0174,Ryan,Chen,41,Southwest,OK,306993,Affluent,32%,644,36%,113095,360,6.82,7.34,Auto Loan,Full-Time,1 late,0,False,Multi-Family,1313954,8.61%,Rejected
CUST0175,Olivia,Kim,32,West,CO,350787,Affluent,32%,691,47%,122692,120,6.36,6.6,Primary Home Purchase,Unemployed,2+ delinquencies,0,False,Single Family,1109127,11.06%,Approved
CUST0176,Olivia,Bennett,42,Southwest,NM,356190,Affluent,32%,534,33%,863081,120,4.77,5.23,Primary Home Purchase,Self-Employed,1 late,0,True,Townhouse,633091,136.33%,Rejected
CUST0177,Daniel,Brown,47,Southwest,AZ,300914,Affluent,32%,713,38%,329713,360,7.35,7.41,Primary Home Purchase,Unemployed,2+ delinquencies,1,False,Single Family,237584,138.78%,Approved
CUST0178,Ethan,Bennett,53,Midwest,WI,190105,Upper Middle,24%,612,49%,276727,180,6.75,7.53,Primary Home Purchase,Unemployed,None,0,True,Single Family,855024,32.36%,Pending
CUST0179,Aisha,Turner,60,South,GA,295972,Affluent,32%,711,23%,186535,120,5.28,5.04,Primary Home Purchase,Unemployed,None,2,True,Single Family,626495,29.77%,Rejected
CUST0180,Olivia,Jones,69,Southwest,NV,74363,Lower Middle,15%,591,22%,241420,120,5.16,5.4,Primary Home Purchase,Unemployed,None,0,False,Multi-Family,947780,25.47%,Approved
CUST0181,Mia,Jones,22,Southwest,NM,68211,Lower Middle,15%,680,50%,722337,120,4.54,4.84,Auto Loan,Unemployed,None,0,False,Condo,1283954,56.26%,Rejected
CUST0182,Daniel,Khan,36,West,CA,171130,Upper Middle,24%,785,28%,521249,360,8.11,7.67,Primary Home Purchase,Self-Employed,2+ delinquencies,1,True,N/A,0,0%,Pending
CUST0183,Mia,Jones,44,South,TX,279768,Affluent,32%,787,49%,576570,120,4.38,4.36,Investment Property,Part-Time,None,0,False,Single Family,1072382,53.77%,Rejected
CUST0184,Aisha,Khan,48,Northeast,MA,130123,Middle,22%,796,32%,433395,360,4.35,3.99,Primary Home Purchase,Full-Time,1 late,1,False,Multi-Family,959979,45.15%,Pending
CUST0185,Ethan,Chen,27,Southwest,NV,346456,Affluent,32%,582,37%,132279,360,6.62,7.16,Refinance,Self-Employed,None,1,False,Multi-Family,256806,51.51%,Pending
CUST0186,Emily,Patel,25,Southwest,AZ,383847,Affluent,32%,712,34%,776802,120,6.33,6.31,Refinance,Unemployed,2+ delinquencies,2,True,Townhouse,1307146,59.43%,Approved
CUST0187,Marcus,Brown,47,South,NC,121575,Middle,22%,723,52%,669328,360,7.1,7.44,Primary Home Purchase,Part-Time,None,1,False,Townhouse,829122,80.73%,Rejected
CUST0188,Sophia,Khan,43,Midwest,WI,238434,Affluent,32%,825,20%,522890,120,6.06,5.46,Refinance,Part-Time,None,1,True,N/A,0,0%,Pending
CUST0189,Mia,Turner,33,Southwest,NM,232747,Affluent,32%,720,43%,373660,360,8.33,8.49,Auto Loan,Full-Time,None,1,False,N/A,0,0%,Approved
CUST0190,Sophia,Jones,24,South,TX,291973,Affluent,32%,828,37%,100098,360,5.36,5.1,Auto Loan,Full-Time,2+ delinquencies,1,True,N/A,0,0%,Pending
CUST0191,Mia,Kim,39,Midwest,IL,129931,Middle,22%,799,49%,612060,360,7.68,7.66,Auto Loan,Self-Employed,None,0,True,Multi-Family,923601,66.27%,Pending
CUST0192,Daniel,Chen,74,West,OR,180023,Upper Middle,24%,803,19%,871860,180,5.02,4.4,Auto Loan,Self-Employed,None,1,True,N/A,0,0%,Rejected
CUST0193,Olivia,Brown,56,Midwest,MI,309003,Affluent,32%,524,31%,444423,120,7.95,8.37,Auto Loan,Part-Time,None,2,True,Condo,210351,211.28%,Pending
CUST0194,Mia,Kim,72,Midwest,IL,371207,Affluent,32%,722,31%,473602,120,8.41,8.33,Refinance,Unemployed,2+ delinquencies,2,True,Multi-Family,1279151,37.02%,Rejected
CUST0195,Olivia,Lopez,52,West,CA,294528,Affluent,32%,744,46%,685719,360,5.4,5.62,Investment Property,Self-Employed,None,0,True,N/A,0,0%,Rejected
CUST0196,Aisha,Lopez,28,West,WA,247770,Affluent,32%,573,24%,727673,180,6.9,7.18,Auto Loan,Part-Time,None,2,False,Single Family,398766,182.48%,Rejected
CUST0197,Marcus,Khan,22,South,TX,303734,Affluent,32%,549,21%,378768,120,6.85,7.07,Investment Property,Full-Time,None,0,False,Single Family,91390,414.45%,Approved
CUST0198,Aisha,Patel,36,Northeast,MA,84189,Middle,22%,779,44%,412462,180,5.38,5.26,Auto Loan,Self-Employed,1 late,0,True,Condo,1065132,38.72%,Approved
CUST0199,Ethan,Jones,34,South,NC,101312,Middle,22%,681,30%,811019,180,4.33,4.23,Primary Home Purchase,Unemployed,2+ delinquencies,2,False,Condo,1122726,72.24%,Rejected
CUST0200,Noah,Brown,56,Midwest,OH,393228,Affluent,32%,750,53%,704224,120,4.99,5.35,Primary Home Purchase,Full-Time,2+ delinquencies,0,True,Single Family,358710,196.32%,Rejected
CUST0201,Ryan,Lopez,54,Southwest,OK,30159,Lower,12%,533,42%,197309,120,7.62,8.26,Refinance,Part-Time,2+ delinquencies,0,True,Condo,416907,47.33%,Rejected
CUST0202,Mia,Turner,63,Midwest,IL,381822,Affluent,32%,760,43%,887393,180,7.18,7.34,Investment Property,Unemployed,1 late,0,False,N/A,0,0%,Approved
CUST0203,Olivia,Brown,49,Midwest,IL,289994,Affluent,32%,681,18%,540083,180,8.01,7.67,Primary Home Purchase,Self-Employed,None,1,False,Multi-Family,1368592,39.46%,Pending
CUST0204,Sophia,Bennett,39,Northeast,NJ,122122,Middle,22%,736,24%,397860,120,7.94,7.72,Primary Home Purchase,Full-Time,2+ delinquencies,0,False,Single Family,941789,42.25%,Approved
CUST0205,Aisha,Singh,27,Midwest,WI,358996,Affluent,32%,817,31%,853940,180,8.31,7.93,Auto Loan,Unemployed,None,2,True,Condo,710527,120.18%,Pending
CUST0206,Ryan,Singh,44,Northeast,NY,32257,Lower,12%,748,27%,161715,360,7.24,7.08,Primary Home Purchase,Full-Time,1 late,2,False,Single Family,418540,38.64%,Rejected
CUST0207,Mia,Turner,74,Southwest,NM,184626,Upper Middle,24%,547,20%,295739,120,7.07,7.27,Refinance,Part-Time,None,0,False,Townhouse,553314,53.45%,Approved
CUST0208,Aisha,Patel,37,South,TX,92507,Middle,22%,822,24%,243069,120,5.71,5.19,Auto Loan,Part-Time,1 late,0,False,Condo,817954,29.72%,Approved
CUST0209,Daniel,Chen,62,Southwest,NM,346275,Affluent,32%,543,43%,566835,180,6.34,7.0,Refinance,Full-Time,2+ delinquencies,2,True,Multi-Family,921675,61.5%,Rejected
CUST0210,Sophia,Bennett,33,Midwest,MI,144397,Upper Middle,24%,752,48%,473332,180,5.96,6.22,Auto Loan,Full-Time,None,0,True,Condo,590470,80.16%,Approved
CUST0211,Mia,Lopez,54,Southwest,NV,214626,Upper Middle,24%,679,25%,794199,120,6.73,6.53,Auto Loan,Unemployed,None,1,True,Multi-Family,256743,309.34%,Rejected
CUST0212,Daniel,Singh,37,Southwest,AZ,63870,Lower Middle,15%,643,37%,99067,180,6.62,7.16,Auto Loan,Full-Time,2+ delinquencies,0,False,Multi-Family,289329,34.24%,Rejected
CUST0213,Emily,Turner,67,Midwest,OH,168731,Upper Middle,24%,718,40%,163688,180,5.42,5.52,Investment Property,Self-Employed,None,0,False,Multi-Family,1397726,11.71%,Rejected
CUST0214,Ryan,Brown,41,Southwest,NM,53989,Lower Middle,15%,707,45%,300541,180,7.11,7.31,Refinance,Full-Time,None,2,False,Single Family,762405,39.42%,Rejected
CUST0215,Emily,Turner,68,West,WA,225877,Affluent,32%,581,36%,531725,180,6.46,6.98,Refinance,Full-Time,2+ delinquencies,1,True,N/A,0,0%,Approved
CUST0216,Mia,Lopez,39,Midwest,IL,77153,Lower Middle,15%,530,45%,195051,180,4.49,5.19,Auto Loan,Self-Employed,2+ delinquencies,1,False,Single Family,1215754,16.04%,Approved
CUST0217,Ethan,Bennett,67,South,FL,158389,Upper Middle,24%,779,43%,840074,120,8.25,8.11,Investment Property,Self-Employed,None,1,False,N/A,0,0%,Pending
CUST0218,Ethan,Lopez,28,Northeast,PA,394115,Affluent,32%,607,36%,549797,120,7.76,8.28,Auto Loan,Full-Time,1 late,2,True,N/A,0,0%,Pending
CUST0219,Emily,Khan,40,Midwest,OH,373194,Affluent,32%,660,24%,118323,120,4.69,4.47,Investment Property,Self-Employed,1 late,2,True,Single Family,1221340,9.69%,Rejected
CUST0220,Ryan,Bennett,21,Southwest,AZ,138125,Middle,22%,682,49%,53696,360,6.6,6.88,Refinance,Full-Time,1 late,0,False,N/A,0,0%,Approved
CUST0221,Ethan,Singh,49,South,TX,307561,Affluent,32%,673,34%,803494,180,7.78,7.76,Primary Home Purchase,Full-Time,None,1,True,Single Family,1062293,75.64%,Pending
CUST0222,Marcus,Jones,62,Southwest,AZ,217647,Upper Middle,24%,658,35%,465842,180,7.78,8.28,Primary Home Purchase,Unemployed,2+ delinquencies,2,True,Condo,349956,133.11%,Approved
CUST0223,Aisha,Chen,21,Southwest,NV,340001,Affluent,32%,635,43%,832215,120,5.33,5.99,Auto Loan,Self-Employed,1 late,1,True,Townhouse,766915,108.51%,Pending
CUST0224,Ethan,Bennett,43,Midwest,MI,75095,Lower Middle,15%,708,50%,112433,120,7.47,7.77,Refinance,Unemployed,2+ delinquencies,1,True,Single Family,217686,51.65%,Approved
CUST0225,Marcus,Patel,71,West,CA,284205,Affluent,32%,700,20%,870580,120,8.38,8.08,Investment Property,Self-Employed,1 late,0,True,Multi-Family,118578,734.18%,Pending
CUST0226,Marcus,Jones,36,Southwest,NV,246232,Affluent,32%,833,44%,478733,120,7.21,7.09,Investment Property,Self-Employed,1 late,0,False,Townhouse,218286,219.31%,Pending
CUST0227,Noah,Patel,37,West,WA,294852,Affluent,32%,760,30%,422282,360,6.45,6.35,Refinance,Unemployed,2+ delinquencies,1,True,Single Family,1334352,31.65%,Rejected
CUST0228,Ethan,Lopez,60,Southwest,OK,249571,Affluent,32%,630,39%,301514,120,6.52,7.1,Primary Home Purchase,Full-Time,2+ delinquencies,0,True,Multi-Family,1162448,25.94%,Approved
CUST0229,Emily,Turner,32,Midwest,OH,383262,Affluent,32%,686,31%,463089,360,4.23,4.15,Primary Home Purchase,Full-Time,1 late,1,False,Multi-Family,508276,91.11%,Rejected
CUST0230,Olivia,Bennett,44,West,OR,214384,Upper Middle,24%,790,50%,362863,180,4.07,4.07,Investment Property,Unemployed,2+ delinquencies,1,False,Single Family,261517,138.75%,Pending
CUST0231,Noah,Singh,40,Midwest,IL,100533,Middle,22%,687,33%,705348,120,5.39,5.35,Auto Loan,Part-Time,None,1,True,Townhouse,377675,186.76%,Rejected
CUST0232,Marcus,Kim,53,Southwest,OK,57798,Lower Middle,15%,521,36%,460482,120,7.59,8.11,Investment Property,Part-Time,2+ delinquencies,2,False,Townhouse,353586,130.23%,Pending
CUST0233,Ethan,Turner,70,Northeast,NJ,180653,Upper Middle,24%,572,25%,142036,360,5.85,6.15,Refinance,Full-Time,None,0,False,N/A,0,0%,Pending
CUST0234,Ethan,Bennett,49,Northeast,PA,247813,Affluent,32%,716,16%,389933,360,5.72,5.34,Primary Home Purchase,Full-Time,1 late,2,True,Townhouse,563455,69.2%,Pending
CUST0235,Sophia,Lopez,46,South,GA,81913,Middle,22%,576,22%,564265,180,6.33,6.57,Primary Home Purchase,Part-Time,1 late,1,True,Multi-Family,1285565,43.89%,Approved
CUST0236,Olivia,Patel,40,Southwest,AZ,248800,Affluent,32%,723,21%,548682,360,4.92,4.64,Primary Home Purchase,Self-Employed,1 late,1,False,Condo,602154,91.12%,Rejected
CUST0237,Emily,Patel,61,Midwest,IL,141541,Upper Middle,24%,667,33%,538019,360,6.92,6.88,Refinance,Full-Time,1 late,1,True,Townhouse,1132425,47.51%,Approved
CUST0238,Ethan,Patel,56,Midwest,WI,84330,Middle,22%,777,43%,90387,120,4.53,4.39,Primary Home Purchase,Part-Time,None,2,True,Townhouse,858799,10.52%,Approved
CUST0239,Noah,Patel,68,South,FL,279880,Affluent,32%,803,15%,110272,120,6.62,5.92,Primary Home Purchase,Full-Time,2+ delinquencies,0,False,Multi-Family,681160,16.19%,Approved
CUST0240,Mia,Brown,39,Northeast,MA,112289,Middle,22%,802,49%,756291,360,4.38,4.36,Primary Home Purchase,Unemployed,2+ delinquencies,2,False,N/A,0,0%,Rejected
CUST0241,Ryan,Kim,31,Southwest,AZ,34138,Lower,12%,560,34%,768316,360,4.9,5.38,Investment Property,Self-Employed,2+ delinquencies,2,True,Single Family,888301,86.49%,Approved
CUST0242,Ethan,Khan,30,West,WA,319730,Affluent,32%,837,47%,136346,180,5.67,5.61,Investment Property,Part-Time,1 late,1,True,Townhouse,480826,28.36%,Rejected
CUST0243,Daniel,Chen,29,Northeast,PA,40103,Lower,12%,610,22%,476674,180,5.67,5.91,Primary Home Purchase,Full-Time,1 late,2,True,Single Family,1303451,36.57%,Approved
CUST0244,Marcus,Patel,27,South,NC,115178,Middle,22%,777,52%,527177,180,6.92,6.96,Primary Home Purchase,Self-Employed,1 late,1,True,Townhouse,993081,53.08%,Approved
CUST0245,Sophia,Chen,69,West,OR,59493,Lower Middle,15%,607,18%,343851,360,5.26,5.42,Investment Property,Part-Time,1 late,1,True,Single Family,933605,36.83%,Pending
CUST0246,Mia,Chen,72,South,NC,179524,Upper Middle,24%,761,21%,507666,120,7.72,7.14,Investment Property,Self-Employed,None,0,False,Multi-Family,756585,67.1%,Rejected
CUST0247,Mia,Patel,71,Northeast,NY,272998,Affluent,32%,821,46%,815791,120,5.47,5.39,Refinance,Full-Time,1 late,1,True,Single Family,1151984,70.82%,Approved
CUST0248,Sophia,Jones,33,West,OR,86358,Middle,22%,669,19%,835833,360,7.77,7.45,Investment Property,Unemployed,2+ delinquencies,1,True,Single Family,978332,85.43%,Rejected
CUST0249,Noah,Khan,34,Southwest,NV,215388,Upper Middle,24%,766,54%,820644,180,6.39,6.47,Auto Loan,Part-Time,1 late,1,False,Single Family,144925,566.25%,Approved
CUST0250,Mia,Turner,53,South,FL,336083,Affluent,32%,681,23%,422251,360,5.1,4.86,Investment Property,Self-Employed,1 late,2,True,Multi-Family,659223,64.05%,Rejected
CUST0251,Sophia,Jones,44,Midwest,MI,110201,Middle,22%,694,15%,281324,180,5.47,5.07,Primary Home Purchase,Part-Time,None,1,True,N/A,0,0%,Approved
CUST0252,Mia,Khan,35,South,TX,353654,Affluent,32%,788,19%,705129,120,7.06,6.44,Refinance,Full-Time,2+ delinquencies,0,True,Single Family,116413,605.71%,Approved
CUST0253,Daniel,Singh,27,West,CA,171727,Upper Middle,24%,801,30%,545413,120,6.41,6.01,Primary Home Purchase,Full-Time,None,1,False,Single Family,1073778,50.79%,Rejected
CUST0254,Daniel,Singh,60,West,OR,210882,Upper Middle,24%,790,17%,840666,120,5.84,5.18,Primary Home Purchase,Unemployed,1 late,2,False,Condo,419679,200.31%,Pending
CUST0255,Aisha,Khan,74,Southwest,NV,186379,Upper Middle,24%,635,32%,842908,120,8.45,8.89,Auto Loan,Unemployed,None,2,False,N/A,0,0%,Rejected
CUST0256,Ryan,Kim,35,Midwest,MI,319341,Affluent,32%,651,25%,442670,360,8.18,8.48,Refinance,Self-Employed,1 late,1,False,Single Family,914440,48.41%,Rejected
CUST0257,Olivia,Singh,48,Northeast,NJ,182711,Upper Middle,24%,720,51%,381119,120,5.58,5.9,Auto Loan,Part-Time,None,2,True,Townhouse,362140,105.24%,Rejected
CUST0258,Daniel,Kim,60,West,WA,138944,Middle,22%,734,45%,297572,180,8.0,8.2,Primary Home Purchase,Full-Time,1 late,1,False,Multi-Family,1318697,22.57%,Approved
CUST0259,Olivia,Lopez,52,Midwest,IL,225623,Affluent,32%,756,16%,248237,180,8.09,7.71,Auto Loan,Self-Employed,2+ delinquencies,0,False,Condo,129522,191.66%,Pending
CUST0260,Marcus,Jones,42,Northeast,NJ,142701,Upper Middle,24%,813,17%,495093,360,6.86,6.2,Primary Home Purchase,Part-Time,None,0,False,N/A,0,0%,Rejected
CUST0261,Sophia,Patel,26,South,GA,275172,Affluent,32%,726,18%,467247,360,8.42,8.08,Auto Loan,Unemployed,1 late,0,False,Multi-Family,1014048,46.08%,Approved
CUST0262,Ethan,Patel,38,West,CA,186255,Upper Middle,24%,682,29%,724619,180,7.0,6.88,Refinance,Full-Time,1 late,2,False,N/A,0,0%,Rejected
CUST0263,Aisha,Khan,51,South,NC,211429,Upper Middle,24%,775,52%,871935,360,8.5,8.54,Investment Property,Full-Time,2+ delinquencies,2,False,N/A,0,0%,Pending
CUST0264,Noah,Khan,23,West,CA,355488,Affluent,32%,810,25%,373258,120,7.53,7.03,Investment Property,Part-Time,2+ delinquencies,0,True,Condo,525872,70.98%,Rejected
CUST0265,Olivia,Kim,31,West,CA,126393,Middle,22%,544,18%,645484,360,7.3,7.46,Refinance,Part-Time,None,2,True,Multi-Family,717999,89.9%,Rejected
CUST0266,Ryan,Jones,74,South,GA,98798,Middle,22%,834,19%,160130,120,8.42,7.8,Auto Loan,Part-Time,None,1,False,Single Family,498829,32.1%,Rejected
CUST0267,Emily,Jones,24,South,NC,208646,Upper Middle,24%,594,35%,272123,120,4.24,4.74,Investment Property,Self-Employed,None,0,False,Condo,80917,336.3%,Rejected
CUST0268,Marcus,Patel,23,Northeast,PA,309143,Affluent,32%,733,31%,109821,180,4.27,4.19,Refinance,Unemployed,None,2,True,Townhouse,1215371,9.04%,Pending
CUST0269,Ethan,Brown,50,Southwest,OK,218505,Upper Middle,24%,613,27%,593692,180,6.58,6.92,Refinance,Part-Time,1 late,1,True,Multi-Family,1074453,55.26%,Approved
CUST0270,Marcus,Chen,62,Northeast,NJ,331494,Affluent,32%,663,21%,526111,120,8.39,8.11,Auto Loan,Unemployed,2+ delinquencies,0,True,Single Family,799778,65.78%,Rejected
CUST0271,Noah,Khan,66,Northeast,PA,82446,Middle,22%,638,22%,477214,360,7.49,7.73,Refinance,Unemployed,2+ delinquencies,0,True,Multi-Family,420912,113.38%,Approved
CUST0272,Ethan,Kim,60,Midwest,OH,375158,Affluent,32%,577,48%,468554,180,5.21,5.97,Refinance,Unemployed,2+ delinquencies,0,False,Townhouse,145149,322.81%,Approved
CUST0273,Daniel,Bennett,51,Southwest,OK,261318,Affluent,32%,629,22%,411309,180,5.15,5.39,Primary Home Purchase,Unemployed,None,0,False,Multi-Family,327908,125.43%,Pending
CUST0274,Olivia,Turner,21,South,NC,304597,Affluent,32%,797,16%,794822,360,6.54,5.86,Auto Loan,Part-Time,None,1,False,Townhouse,987179,80.51%,Pending
CUST0275,Olivia,Jones,33,South,TX,282084,Affluent,32%,703,48%,820824,180,7.26,7.52,Auto Loan,Part-Time,2+ delinquencies,0,True,Condo,249934,328.42%,Rejected
CUST0276,Olivia,Bennett,45,Northeast,NJ,61379,Lower Middle,15%,737,41%,286500,180,6.12,6.24,Primary Home Purchase,Self-Employed,1 late,2,False,Single Family,365713,78.34%,Rejected
CUST0277,Daniel,Patel,48,West,CA,153728,Upper Middle,24%,748,20%,481058,120,6.61,6.31,Refinance,Part-Time,2+ delinquencies,1,False,Multi-Family,912583,52.71%,Approved
CUST0278,Emily,Chen,72,West,WA,84722,Middle,22%,650,48%,542239,180,6.72,7.48,Refinance,Unemployed,2+ delinquencies,1,True,Townhouse,952834,56.91%,Rejected
CUST0279,Emily,Patel,56,Northeast,PA,224472,Affluent,32%,806,35%,257609,360,6.65,6.35,Auto Loan,Full-Time,None,2,False,Condo,1333296,19.32%,Approved
CUST0280,Sophia,Turner,48,Northeast,NY,129214,Middle,22%,792,38%,249737,180,8.27,8.03,Investment Property,Part-Time,2+ delinquencies,1,True,Townhouse,527244,47.37%,Rejected
CUST0281,Sophia,Jones,37,Northeast,NY,344639,Affluent,32%,521,32%,247478,120,7.46,7.9,Primary Home Purchase,Part-Time,1 late,1,True,Townhouse,897108,27.59%,Pending
CUST0282,Emily,Khan,31,Midwest,WI,387576,Affluent,32%,699,24%,544955,360,4.56,4.34,Auto Loan,Unemployed,1 late,0,True,Multi-Family,770824,70.7%,Pending
